keyword,pc,mobile,total,comp_label,competition,ad_depth
부동산등기법,1490,460,1950,높음,0.9,10
모기퇴치스티커,260,1690,1950,높음,0.9,7
간병비,360,1590,1950,높음,0.9,10
이사견적비교,840,1110,1950,높음,0.9,10
용인입주청소,480,1470,1950,높음,0.9,10
전기차충전요금비교,580,1370,1950,높음,0.9,7
쓰레기수거,300,1640,1940,높음,0.9,10
모기스프레이,360,1580,1940,높음,0.9,8
보복운전신고,340,1600,1940,높음,0.9,3
허리디스크에좋은운동,260,1680,1940,높음,0.9,10
라식수술비용,330,1610,1940,높음,0.9,10
유아세발자전거,150,1790,1940,중간,0.6,8
창틀에어컨,230,1710,1940,높음,0.9,8
아버지생신선물,300,1640,1940,높음,0.9,10
아파트경매대출,390,1540,1930,높음,0.9,10
근로계약서위반,190,1740,1930,높음,0.9,10
노무사채용,740,1190,1930,높음,0.9,10
봉고3EV,390,1540,1930,높음,0.9,10
소형가전,540,1390,1930,높음,0.9,10
탁상형선풍기,680,1250,1930,중간,0.6,8
LG모니터32인치,840,1090,1930,중간,0.6,8
삼성32인치모니터,1050,880,1930,중간,0.6,8
DSR계산,710,1220,1930,높음,0.9,3
샤워수전교체,330,1600,1930,중간,0.6,8
수동커피머신,300,1630,1930,중간,0.6,8
블랙박스설치비용,300,1630,1930,높음,0.9,10
과세,590,1330,1920,낮음,0.3,0
알뜰통신사,640,1280,1920,높음,0.9,10
컴퓨터존,770,1150,1920,높음,0.9,10
메트,410,1510,1920,중간,0.6,8
월급세금계산기,530,1390,1920,낮음,0.3,0
한화손해보험간병인보험,590,1330,1920,중간,0.6,6
탁상용무선선풍기,350,1570,1920,높음,0.9,8
캠프라인산티아고,440,1480,1920,중간,0.6,8
티피링크CCTV,500,1420,1920,높음,0.9,10
5G라우터,720,1200,1920,높음,0.9,10
종소세환급,330,1590,1920,높음,0.9,10
친구집들이선물,360,1560,1920,높음,0.9,10
종소세신고기간,360,1550,1910,높음,0.9,10
해고,600,1310,1910,높음,0.9,10
기부금세액공제,490,1420,1910,높음,0.9,10
다이어트병원,330,1580,1910,높음,0.9,10
기능성슬리퍼,250,1660,1910,높음,0.9,10
엄마환갑선물,370,1540,1910,높음,0.9,10
간이에어컨,390,1520,1910,높음,0.9,8
밀리타커피머신,330,1580,1910,높음,0.9,8
법인사업자대출,820,1080,1900,높음,0.9,10
건강보험임플란트,300,1600,1900,높음,0.9,10
실업급여신청조건,560,1340,1900,높음,0.9,3
상가투자,120,1780,1900,높음,0.9,10
우유빙수기계,200,1700,1900,높음,0.9,8
매트리스퀸사이즈,230,1670,1900,중간,0.6,8
수면내시경비용,200,1700,1900,높음,0.9,10
직장인건강검진병원,490,1410,1900,높음,0.9,10
메디원변재광의원,200,1700,1900,낮음,0.3,1
360도선풍기,190,1710,1900,높음,0.9,8
무선접이식선풍기,290,1610,1900,높음,0.9,8
스텐드선풍기,300,1600,1900,높음,0.9,10
홀레분유,100,1800,1900,중간,0.6,4
PC모니터,810,1090,1900,중간,0.6,8
64년생국민연금수령나이,180,1720,1900,낮음,0.3,0
50대엄마생신선물,300,1600,1900,높음,0.9,10
창문모기장,290,1610,1900,중간,0.6,8
카드사,820,1070,1890,높음,0.9,10
세무법인,730,1160,1890,높음,0.9,10
수입전기차,470,1420,1890,높음,0.9,7
모기살충제,450,1440,1890,중간,0.6,8
가정용음식물분쇄기,530,1360,1890,중간,0.6,8
차량점검,470,1420,1890,높음,0.9,10
구더기퇴치,120,1770,1890,높음,0.9,10
SKT텔레콤,780,1110,1890,높음,0.9,10
여성옷브랜드,240,1650,1890,높음,0.9,10
손해사정,600,1290,1890,높음,0.9,10
대상포진후유증,300,1590,1890,높음,0.9,10
여름이불추천,410,1480,1890,높음,0.9,7
트레일런,540,1350,1890,높음,0.9,9
뉴나토들넥스트,220,1670,1890,높음,0.9,3
32인치4K모니터,770,1120,1890,중간,0.6,8
매출전표,740,1150,1890,높음,0.9,9
엄마생신선물,310,1580,1890,높음,0.9,10
삼성비스포크창문형에어컨,270,1620,1890,높음,0.9,8
전기업체,290,1600,1890,높음,0.9,10
기업신용평가,1570,310,1880,높음,0.9,10
녹색인증,1540,340,1880,높음,0.9,10
무소음제습기,300,1580,1880,중간,0.6,8
공기청정기호환필터,280,1600,1880,높음,0.9,8
캠핑장비,540,1340,1880,중간,0.6,8
풋스툴,350,1530,1880,중간,0.6,8
치매검사비용,210,1670,1880,높음,0.9,10
비접촉교통사고,230,1650,1880,높음,0.9,10
말초신경병증치료,180,1700,1880,높음,0.9,7
LAM,420,1460,1880,높음,0.9,1
광명내과,410,1470,1880,높음,0.9,10
종합검진,460,1420,1880,높음,0.9,10
아파트베란다누수,260,1620,1880,높음,0.9,10
엘지모니터,810,1070,1880,높음,0.9,10
리큅오븐,160,1720,1880,높음,0.9,3
아파트현관방충망,210,1670,1880,높음,0.9,7
추나실비,220,1650,1870,높음,0.9,10
근로소득세계산법,930,940,1870,높음,0.9,7
달러ETF,540,1330,1870,높음,0.9,10
알뜰인터넷요금제,400,1470,1870,높음,0.9,10
콧물,280,1590,1870,높음,0.9,10
호흡기질환,300,1570,1870,높음,0.9,10
중고차매매단지,230,1640,1870,높음,0.9,10
폴란드멸균우유,410,1460,1870,중간,0.6,8
환급금,420,1450,1870,높음,0.9,10
50대남자생일선물,350,1520,1870,높음,0.9,10
방문교체비용,260,1610,1870,높음,0.9,10
치아신경치료비용,170,1690,1860,높음,0.9,10
베이비올수과학,130,1730,1860,높음,0.9,10
직장인주말알바,490,1370,1860,높음,0.9,10
인턴채용,720,1140,1860,높음,0.9,10
자금,490,1370,1860,높음,0.9,10
식기세척기렌탈,910,950,1860,높음,0.9,10
진세노사이드,500,1360,1860,중간,0.6,8
노란공제우산,900,960,1860,높음,0.9,10
손해사정인,390,1470,1860,높음,0.9,10
척추전문병원,290,1570,1860,중간,0.6,5
영양수액,330,1530,1860,높음,0.9,10
에어메이드가습기,330,1530,1860,중간,0.6,8
여름기저귀,370,1490,1860,중간,0.6,8
키친아트에어프라이어,230,1630,1860,높음,0.9,8
50만원대출,160,1690,1850,높음,0.9,10
치질수술실비보험,140,1710,1850,높음,0.9,10
메르츠,430,1420,1850,높음,0.9,10
중고싱크대,320,1530,1850,높음,0.9,10
가등기,680,1170,1850,높음,0.9,7
투자운용사,560,1290,1850,높음,0.9,10
한일제습기,350,1500,1850,높음,0.9,8
홍삼제품,300,1550,1850,높음,0.9,10
무면허벌금,110,1740,1850,높음,0.9,10
윤창호법,430,1420,1850,높음,0.9,10
수원이비인후과,470,1380,1850,높음,0.9,10
아파트누수,420,1430,1850,높음,0.9,10
책상용선풍기,610,1240,1850,높음,0.9,8
ISOFIX,350,1500,1850,높음,0.9,3
국제면허,560,1290,1850,높음,0.9,10
대학생생활비대출,220,1620,1840,높음,0.9,10
암진단비보험,570,1270,1840,높음,0.9,10
계근대,940,900,1840,높음,0.9,10
상장지수펀드,520,1320,1840,높음,0.9,7
바퀴벌레방역업체,210,1630,1840,높음,0.9,10
로봇청소기직배수설치,340,1500,1840,높음,0.9,7
제습공기청정기,350,1490,1840,높음,0.9,10
노트북청소,260,1580,1840,높음,0.9,10
캠핑티비,260,1580,1840,중간,0.6,8
캠핑용품추천,100,1740,1840,높음,0.9,8
고용보험계산기,1120,720,1840,낮음,0.3,0
이사전체크리스트,530,1310,1840,높음,0.9,10
무소음써큘레이터,280,1560,1840,높음,0.9,8
발터치선풍기,350,1490,1840,높음,0.9,8
미즈노코리아,580,1260,1840,높음,0.9,10
컬럼비아등산화,360,1480,1840,높음,0.9,10
매드베이트,450,1390,1840,높음,0.9,3
노트북키보드,510,1330,1840,중간,0.6,8
디지택스,1470,370,1840,중간,0.6,2
현관도어록,230,1610,1840,높음,0.9,8
아파트증여세계산기,400,1430,1830,중간,0.6,5
퇴직급여,680,1150,1830,높음,0.9,7
국가기술자격증종류,650,1180,1830,높음,0.9,10
건설기술연구원,1450,380,1830,중간,0.6,1
컴배트진드기싹,230,1600,1830,높음,0.9,10
가성비무선이어폰,330,1500,1830,높음,0.9,9
유선이어폰추천,500,1330,1830,중간,0.6,8
6년근고려홍삼정,130,1700,1830,높음,0.9,8
우수관누수,310,1520,1830,높음,0.9,10
겨울이불,410,1420,1830,중간,0.6,8
알러지케어이불,400,1430,1830,높음,0.9,8
주택모기지론,290,1540,1830,높음,0.9,10
묵시적갱신,730,1100,1830,높음,0.9,10
도어락설치방법,250,1580,1830,높음,0.9,10
암보험추천,560,1260,1820,높음,0.9,10
자동차사고합의금,430,1390,1820,높음,0.9,10
온라인법인설립시스템,1510,310,1820,높음,0.9,10
개인워크아웃대출,180,1640,1820,높음,0.9,10
상가건물임대차보호법,1290,530,1820,높음,0.9,10
영등포아크로타워스퀘어,390,1430,1820,중간,0.6,4
유심칩,320,1500,1820,높음,0.9,10
경추통증,260,1560,1820,높음,0.9,10
코세척방법,190,1630,1820,높음,0.9,10
대상포진예방주사,320,1500,1820,높음,0.9,10
원룸입주청소비용,260,1560,1820,높음,0.9,10
전기차가정용충전기,340,1480,1820,높음,0.9,10
자동차경매사이트,500,1320,1820,높음,0.9,10
현장선풍기,330,1490,1820,높음,0.9,8
애견사료,220,1600,1820,중간,0.6,8
올레티비,410,1410,1820,높음,0.9,10
신생아바구니카시트,270,1550,1820,높음,0.9,8
광교베이비페어,260,1560,1820,중간,0.6,5
국민연금신청,570,1250,1820,높음,0.9,3
개인회생개시결정,320,1490,1810,높음,0.9,3
급전대출,250,1560,1810,높음,0.9,7
실비보험뜻,230,1580,1810,높음,0.9,10
노동청신고방법,250,1560,1810,높음,0.9,10
해충방역업체,370,1440,1810,높음,0.9,10
음식물,520,1290,1810,중간,0.6,8
초파리퇴치기,340,1470,1810,중간,0.6,8
초파리잡는법,230,1580,1810,높음,0.9,10
화롯대,420,1390,1810,중간,0.6,8
현대해상펫보험,410,1400,1810,중간,0.6,3
치매종류,270,1540,1810,높음,0.9,3
꽃송이버섯효소,140,1670,1810,중간,0.6,8
임플란트과정,290,1520,1810,높음,0.9,10
공무원채용신체검사병원,500,1310,1810,높음,0.9,10
보일러교체지원금,290,1520,1810,높음,0.9,10
여름면이불,200,1610,1810,높음,0.9,8
베셀골프백,360,1450,1810,높음,0.9,10
도어락교체비용,200,1610,1810,높음,0.9,10
법인대출,750,1050,1800,높음,0.9,10
상속세증여세,350,1450,1800,높음,0.9,10
국민내일배움카드교육,590,1210,1800,높음,0.9,10
사물인터넷,710,1090,1800,높음,0.9,10
17인치노트북,670,1130,1800,높음,0.9,8
LG건조기9KG,290,1510,1800,높음,0.9,10
접이식간이테이블,330,1470,1800,중간,0.6,8
전세반환보증보험,400,1400,1800,높음,0.9,3
정기보험,560,1240,1800,높음,0.9,10
야외선풍기,320,1480,1800,높음,0.9,8
전기자전거수리,210,1590,1800,높음,0.9,10
무선홈캠,310,1490,1800,중간,0.6,8
가성비스마트워치,390,1410,1800,높음,0.9,8
144HZ모니터,550,1250,1800,중간,0.6,8
음식물쓰레기냉동고,260,1540,1800,중간,0.6,8
40평에어컨,320,1480,1800,높음,0.9,8
방충망셀프교체,370,1430,1800,높음,0.9,8
아파트현관문,330,1470,1800,높음,0.9,10
블랙박스가격,440,1360,1800,높음,0.9,8
생활비,470,1320,1790,높음,0.9,10
16대질병수술비,260,1530,1790,높음,0.9,10
근로자내일배움카드,730,1060,1790,높음,0.9,10
임대보증금,780,1010,1790,높음,0.9,10
국내ETF추천,460,1330,1790,높음,0.9,10
초파리포충기,380,1410,1790,높음,0.9,8
로봇청소기렌탈,290,1500,1790,높음,0.9,10
제습기대용량,360,1430,1790,높음,0.9,9
비영리법인,940,850,1790,높음,0.9,10
잔기침,290,1500,1790,높음,0.9,10
폴딩팬,350,1440,1790,높음,0.9,8
분유갈아타기,140,1650,1790,중간,0.6,8
KT공유기설정,900,890,1790,높음,0.9,3
키보드매크로,1300,490,1790,중간,0.6,7
MXKEYS,950,840,1790,중간,0.6,7
MXKEYSMINI,730,1060,1790,중간,0.6,8
오디세이G5,660,1130,1790,중간,0.6,6
법인등기부등본열람,1410,380,1790,높음,0.9,3
아빠환갑선물,340,1450,1790,높음,0.9,10
블렌텍,390,1400,1790,중간,0.6,8
비대면대출,290,1490,1780,높음,0.9,10
고용보험법,1480,300,1780,높음,0.9,3
현대견적,490,1290,1780,높음,0.9,10
IRP계좌출금,370,1410,1780,높음,0.9,3
파리약,320,1460,1780,높음,0.9,10
LG전자로봇청소기,420,1360,1780,중간,0.6,8
핸드폰기기변경,310,1470,1780,높음,0.9,10
노트북리퍼,530,1250,1780,높음,0.9,10
미니에어건,390,1390,1780,중간,0.6,8
허그안심전세,630,1150,1780,높음,0.9,3
중고자동차매매사이트,600,1180,1780,높음,0.9,10
거실선풍기,220,1560,1780,높음,0.9,8
줄즈데이5,200,1580,1780,중간,0.6,7
티피링크공유기,480,1300,1780,높음,0.9,8
배앓이분유,120,1660,1780,높음,0.9,9
골든저지,110,1670,1780,낮음,0.3,2
TAPOC200,400,1380,1780,높음,0.9,8
복사용지,1230,550,1780,중간,0.6,8
애플모니터,560,1220,1780,중간,0.6,8
에어프라이어오븐,380,1400,1780,중간,0.6,8
스텐방충망,410,1370,1780,높음,0.9,8
전세담보대출,340,1430,1770,높음,0.9,10
서울기술교육원,690,1080,1770,높음,0.9,9
전문연구요원,720,1050,1770,높음,0.9,9
가성비전기차,460,1310,1770,높음,0.9,7
알뜰폰가입방법,380,1390,1770,높음,0.9,10
가성비제습기,530,1240,1770,중간,0.6,8
변호사수임료,370,1400,1770,높음,0.9,10
사망사고,530,1240,1770,높음,0.9,10
특발성폐섬유증,300,1470,1770,높음,0.9,10
상조회사순위,400,1370,1770,높음,0.9,10
스탠드형선풍기,310,1460,1770,높음,0.9,9
코오롱텐트,330,1440,1770,중간,0.6,4
TAPOC210,450,1320,1770,중간,0.6,8
저소음키보드추천,870,900,1770,높음,0.9,7
경정청구환급기간,460,1310,1770,높음,0.9,7
가성비청소기,280,1490,1770,중간,0.6,8
10인용밥솥,800,970,1770,중간,0.6,8
푸쉬풀도어락,380,1390,1770,높음,0.9,8
저신용대출,270,1490,1760,높음,0.9,10
청년창업지원,760,1000,1760,높음,0.9,3
초기창업패키지,880,880,1760,중간,0.6,3
중고실외기,360,1400,1760,높음,0.9,10
전세권설정비용,490,1270,1760,높음,0.9,10
가계약금,320,1440,1760,높음,0.9,7
KT스카이라이프알뜰폰,470,1290,1760,높음,0.9,10
캠핑용샤워기,270,1490,1760,높음,0.9,8
수연소면,190,1570,1760,중간,0.6,6
월급소득세계산법,740,1020,1760,높음,0.9,3
중고차구매사이트,470,1290,1760,높음,0.9,10
대형견유모차,370,1390,1760,중간,0.6,8
중장비종류,260,1500,1760,중간,0.6,8
허리스트레칭기구,540,1220,1760,높음,0.9,9
전자레인지에어프라이어,220,1540,1760,높음,0.9,8
제2금융권대출,340,1410,1750,높음,0.9,10
사업자대출조건,360,1390,1750,높음,0.9,10
체당금,690,1060,1750,높음,0.9,10
경력단절여성취업,340,1410,1750,높음,0.9,10
요양급여신청서,840,910,1750,중간,0.6,3
C언어,690,1060,1750,높음,0.9,10
비상주공유오피스,720,1030,1750,높음,0.9,10
퇴직금정산,670,1080,1750,낮음,0.3,0
차박에어매트,270,1480,1750,중간,0.6,8
교통사고처리특례법,710,1040,1750,높음,0.9,10
건강증진센터,350,1400,1750,높음,0.9,10
선풍기서큘레이터,250,1500,1750,높음,0.9,8
반려견유모차,180,1570,1750,높음,0.9,8
기저귀샘플,150,1600,1750,높음,0.9,8
에어컨3IN1,290,1460,1750,중간,0.6,8
에어컨투인원,230,1520,1750,중간,0.6,8
클립스튜디오가격,400,1340,1740,중간,0.6,4
건축기사합격률,480,1260,1740,높음,0.9,10
사업아이템,410,1330,1740,높음,0.9,10
전기포터,320,1420,1740,높음,0.9,8
중국산전기차,230,1510,1740,높음,0.9,9
불판테이블,340,1400,1740,중간,0.6,8
안마의자브랜드,210,1530,1740,높음,0.9,10
경량체어,340,1400,1740,중간,0.6,8
여행보험,450,1290,1740,높음,0.9,10
여름침구세트,330,1410,1740,높음,0.9,8
캠프라인매장,220,1520,1740,높음,0.9,10
창문형에어콘,450,1290,1740,중간,0.6,8
음처기,410,1330,1740,높음,0.9,7
10평에어컨,330,1410,1740,중간,0.6,8
LG휘센오브제컬렉션,190,1550,1740,높음,0.9,8
개인회생면책신청서,470,1260,1730,높음,0.9,10
부동산대출계산기,580,1150,1730,중간,0.6,8
상속세개편,460,1270,1730,중간,0.6,6
부동산양도소득세,530,1200,1730,높음,0.9,3
자동차검사장,210,1520,1730,높음,0.9,10
롱다운플러스,630,1100,1730,높음,0.9,10
인터넷연결,310,1420,1730,높음,0.9,10
공기순환기,550,1180,1730,높음,0.9,10
빙삭기,360,1370,1730,중간,0.6,8
퇴직금계산법,410,1320,1730,높음,0.9,7
천식치료,170,1560,1730,높음,0.9,10
수면치과,80,1650,1730,높음,0.9,10
응급의학과,200,1530,1730,중간,0.6,1
포그내맥스플로우,100,1630,1730,중간,0.6,2
로지텍기계식키보드,740,990,1730,중간,0.6,8
40인치모니터,830,900,1730,중간,0.6,8
쿠쿠1인용밥솥,220,1510,1730,높음,0.9,9
싱크대수전교체비용,220,1510,1730,높음,0.9,10
평판등,830,900,1730,중간,0.6,8
무담보사채,140,1580,1720,높음,0.9,10
이자율,480,1240,1720,높음,0.9,10
암주요치료비,660,1060,1720,높음,0.9,7
내일배움카드신청자격,500,1220,1720,높음,0.9,7
상권분석,1130,590,1720,높음,0.9,10
전기차할인,380,1340,1720,중간,0.6,6
보증금반환,250,1470,1720,높음,0.9,10
NFC유심,680,1040,1720,높음,0.9,10
소형콤프레샤,390,1330,1720,중간,0.6,8
SK와이파이,170,1550,1720,높음,0.9,10
등산준비물,290,1430,1720,높음,0.9,10
차박꼬리텐트,250,1470,1720,중간,0.6,7
입주청소가격,370,1350,1720,높음,0.9,10
쇼크리더매듭,290,1430,1720,높음,0.9,3
찌꺼기,490,1230,1720,중간,0.6,5
전기밥솥추천,230,1490,1720,높음,0.9,10
스탠드에어컨추천,270,1450,1720,높음,0.9,8
스마트키복사,180,1540,1720,높음,0.9,10
QXD8000,540,1180,1720,중간,0.6,7
휴맥스EV,330,1390,1720,중간,0.6,2
신불자대출,200,1510,1710,높음,0.9,10
신용등급조회,350,1360,1710,높음,0.9,10
세법,840,870,1710,높음,0.9,10
직업학교,370,1340,1710,높음,0.9,10
KT프리미엄가족결합,410,1300,1710,높음,0.9,10
블루투스헤드폰,530,1180,1710,중간,0.6,8
침대의자,360,1350,1710,높음,0.9,8
마진계산기,830,880,1710,낮음,0.3,0
단체여행자보험,1010,700,1710,높음,0.9,10
항공기지연보상,100,1610,1710,중간,0.6,8
허리디스크병원,240,1470,1710,높음,0.9,10
산양유효능,100,1610,1710,높음,0.9,10
브라이텍스듀얼픽스아이사이즈,190,1520,1710,중간,0.6,6
맥북키보드,520,1190,1710,중간,0.6,8
LG32인치모니터,770,940,1710,중간,0.6,8
자동차키복사,260,1450,1710,높음,0.9,10
